condition,id,GC,length,n_experiments,min_bc,min_ci,min_co,enrichment
Dark,bHLH_1:25451346-25451595_reference_binding_2620,0.405882,170,2,1,70,56,0.15844671640118632
Dark,bHLH_1:254543-254792_non_binding_524,0.364706,170,2,13,635,882,0.5040796206454818
Dark,bHLH_1:254543-254792_reference_binding_2357,0.358824,170,2,6,332,682,0.9894402825889423
Dark,bHLH_1:25466657-25466906_non_binding_633,0.382353,170,2,4,256,101,-1.3196844445950404
Dark,bHLH_1:25466657-25466906_reference_binding_2450,0.388235,170,2,11,341,243,-0.5931904366598008
Dark,bHLH_1:25571611-25571860_non_binding_1781,0.388235,170,2,3,154,181,0.014200110837739713
Dark,bHLH_1:25571611-25571860_non_binding_1846,0.376471,170,2,5,245,196,-0.2633525049275302
Dark,bHLH_1:25571611-25571860_non_binding_1976,0.394118,170,2,23,856,1180,0.5309846953269824
Dark,bHLH_1:25571611-25571860_non_binding_1984,0.394118,170,2,7,431,436,-0.007592545112604571
Dark,bHLH_1:25571611-25571860_reference_binding_2922,0.388235,170,2,5,211,457,1.179815861376209
Dark,bHLH_1:25596018-25596267_non_binding_1536,0.411765,170,2,18,802,753,0.04537467161223244
Dark,bHLH_1:25596018-25596267_non_binding_1566,0.405882,170,2,12,514,937,0.8728413922010392
Dark,bHLH_1:25596018-25596267_reference_binding_2812,0.411765,170,2,13,617,799,0.41316594562419967
Dark,bHLH_1:25646870-25647119_binding_1152,0.552941,170,2,13,433,960,0.9653518967306322
Dark,bHLH_1:25646870-25647119_binding_152,0.517647,170,2,12,448,1107,1.2526745914871582
Dark,bHLH_1:25646870-25647119_reference_binding_2134,0.552941,170,2,13,395,599,0.513507279865846
Dark,bHLH_1:25675158-25675407_non_binding_1534,0.335294,170,2,4,103,78,-0.36572087275618737
Dark,bHLH_1:25675158-25675407_reference_binding_2811,0.341176,170,2,8,263,206,-0.5484665642969757
Dark,bHLH_1:25701681-25701930_binding_164,0.382353,170,2,8,527,273,-0.8094830021083513
Dark,bHLH_1:25701681-25701930_reference_binding_2144,0.405882,170,2,5,203,133,-0.29957622778785253
Dark,bHLH_1:25711896-25712145_non_binding_1581,0.411765,170,2,6,204,84,-1.0505158367960505
Dark,bHLH_1:25711896-25712145_non_binding_1626,0.4,170,2,7,265,179,-0.573877495619376
Dark,bHLH_1:25711896-25712145_non_binding_1682,0.405882,170,2,6,252,142,-0.7273622937554636
Dark,bHLH_1:25711896-25712145_non_binding_1712,0.405882,170,2,13,470,315,-0.708441520248432
Dark,bHLH_1:25711896-25712145_reference_binding_2835,0.405882,170,2,3,105,53,-0.6550733904494687
Dark,bHLH_1:25787076-25787325_non_binding_1982,0.317647,170,2,9,264,270,0.08166556688072327
Dark,bHLH_1:25787076-25787325_non_binding_579,0.329412,170,2,13,582,517,-0.1258130818787613
Dark,bHLH_1:25787076-25787325_reference_binding_2403,0.329412,170,2,12,527,437,-0.20531556983311935
Dark,bHLH_1:25839163-25839412_binding_472,0.429412,170,2,6,187,76,-1.430544855033674
Dark,bHLH_1:25839163-25839412_reference_binding_2320,0.447059,170,2,2,54,15,-1.2639029418260013
Dark,bHLH_1:25849578-25849827_non_binding_585,0.405882,170,2,12,638,543,-0.43997080654113185
Dark,bHLH_1:25849578-25849827_reference_binding_2408,0.411765,170,2,26,1226,2107,0.8241676299515018
Dark,bHLH_1:25858513-25858762_non_binding_677,0.235294,170,2,8,372,769,1.0168713718272913
Dark,bHLH_1:25858513-25858762_non_binding_732,0.235294,170,2,9,370,403,-0.05069714073818478
Dark,bHLH_1:25858513-25858762_reference_binding_2484,0.241176,170,2,6,276,144,-0.9012593853971848
Dark,bHLH_1:25863507-25863756_non_binding_1565,0.288235,170,2,13,375,282,-0.16253640920394216
Dark,bHLH_1:25863507-25863756_non_binding_1782,0.282353,170,2,5,98,107,0.3562888401829656
Dark,bHLH_1:25863507-25863756_reference_binding_2828,0.288235,170,2,4,124,77,-0.5671990628678245
Dark,bHLH_1:25870567-25870816_non_binding_1609,0.358824,170,2,4,72,165,1.274888450178512
Dark,bHLH_1:25870567-25870816_non_binding_600,0.358824,170,2,9,444,688,0.5950799033859706
Dark,bHLH_1:25870567-25870816_non_binding_676,0.347059,170,2,4,161,173,0.09846046530619923
Dark,bHLH_1:25870567-25870816_reference_binding_2422,0.352941,170,2,8,285,572,0.9844363891270316
Dark,bHLH_1:2588965-2589214_binding_1312,0.529412,170,2,4,221,91,-1.1332891172619197
Dark,bHLH_1:2588965-2589214_reference_binding_2772,0.523529,170,2,7,273,168,-0.5354603185652078
Dark,bHLH_1:2589229-2589478_binding_402,0.470588,170,2,12,468,472,-0.05232332371219478
Dark,bHLH_1:2589229-2589478_reference_binding_2280,0.511765,170,2,11,553,361,-0.48689773412083026
Dark,bHLH_1:26038687-26038936_binding_1067,0.347059,170,2,8,327,941,1.436719867913682
Dark,bHLH_1:26038687-26038936_binding_1377,0.335294,170,2,5,274,621,1.5434045224965376
Dark,bHLH_1:26038687-26038936_reference_binding_2708,0.329412,170,2,15,464,1507,1.599569681748251
Dark,bHLH_1:26045463-26045712_binding_227,0.476471,170,2,2,109,49,-1.3244860218055785
Dark,bHLH_1:26045463-26045712_binding_301,0.482353,170,2,8,516,166,-1.6189971445860543
Dark,bHLH_1:26045463-26045712_reference_binding_2183,0.476471,170,2,7,490,136,-1.7853880376913622
Dark,bHLH_1:26101739-26101988_non_binding_1567,0.429412,170,2,2,164,60,-1.1461107280516147
Dark,bHLH_1:26101739-26101988_reference_binding_2829,0.423529,170,2,1,72,18,-1.3597290268750262
Dark,bHLH_1:26131410-26131659_non_binding_1535,0.417647,170,2,6,214,50,-1.7333075286539117
Dark,bHLH_1:26131410-26131659_non_binding_916,0.423529,170,2,2,112,32,-2.1204683373504554
Dark,bHLH_1:26131410-26131659_reference_binding_2651,0.423529,170,2,7,321,93,-1.661387385370948
Dark,bHLH_1:26135113-26135362_non_binding_1790,0.335294,170,2,4,99,75,-0.20869094697917584
Dark,bHLH_1:26135113-26135362_reference_binding_2927,0.352941,170,2,5,243,193,-0.303178635104724
Dark,bHLH_1:26155365-26155614_binding_1198,0.417647,170,2,6,306,212,-0.46332806680837985
Dark,bHLH_1:26155365-26155614_binding_222,0.429412,170,2,16,454,560,0.2992023148794589
Dark,bHLH_1:26155365-26155614_reference_binding_2179,0.405882,170,2,10,564,194,-1.5246256385488492
Dark,bHLH_1:26158907-26159156_non_binding_950,0.341176,170,2,5,134,144,0.1212231826219481
Dark,bHLH_1:26158907-26159156_reference_binding_2667,0.335294,170,2,6,169,145,-0.2815664973650046
Dark,bHLH_1:26199799-26200048_binding_317,0.341176,170,2,14,500,1210,1.334397701642045
Dark,bHLH_1:26199799-26200048_reference_binding_2237,0.335294,170,2,12,415,1097,1.545854380207443
Dark,bHLH_1:2622171-2622420_binding_305,0.405882,170,2,4,107,31,-1.2664063092857503
Dark,bHLH_1:2622171-2622420_reference_binding_2229,0.405882,170,2,8,377,158,-1.10774307409045
Dark,bHLH_1:26236765-26237014_non_binding_1513,0.423529,170,2,4,294,79,-1.319280298797445
Dark,bHLH_1:26236765-26237014_reference_binding_2800,0.423529,170,2,10,524,143,-1.7080811686734698
Dark,bHLH_1:26251325-26251574_non_binding_614,0.347059,170,2,4,122,63,-1.144079904507954
Dark,bHLH_1:26251325-26251574_non_binding_977,0.352941,170,2,3,57,34,-0.6643089799214172
Dark,bHLH_1:26251325-26251574_reference_binding_2435,0.347059,170,2,2,34,33,-0.10801594409189555
Dark,bHLH_1:26256412-26256661_binding_119,0.358824,170,2,26,1125,2294,1.0472982106052355
Dark,bHLH_1:26256412-26256661_binding_173,0.364706,170,2,3,154,253,0.8108900643361212
Dark,bHLH_1:26256412-26256661_reference_binding_2107,0.376471,170,2,18,809,2102,1.3717051598145051
Dark,bHLH_1:26290199-26290448_binding_1259,0.417647,170,2,8,414,109,-1.8763591159190844
Dark,bHLH_1:26290199-26290448_binding_1421,0.429412,170,2,6,197,61,-1.7125431435988872
Dark,bHLH_1:26290199-26290448_reference_binding_2755,0.423529,170,2,3,143,42,-1.8138361873433992
Dark,bHLH_1:26314361-26314610_non_binding_927,0.376471,170,2,14,684,1208,0.7378068894134588
Dark,bHLH_1:26314361-26314610_reference_binding_2658,0.388235,170,2,22,1141,1887,0.6833597377973448
Dark,bHLH_1:26353633-26353882_binding_1169,0.376471,170,2,12,387,202,-0.927735946700806
Dark,bHLH_1:26353633-26353882_binding_208,0.405882,170,2,6,278,112,-1.0661033133644402
Dark,bHLH_1:26353633-26353882_binding_68,0.388235,170,2,9,312,241,-0.5621073891055625
Dark,bHLH_1:26353633-26353882_binding_97,0.394118,170,2,4,128,52,-1.1380701880099018
Dark,bHLH_1:26353633-26353882_non_binding_839,0.382353,170,2,7,309,196,-0.7378734555450663
Dark,bHLH_1:26353633-26353882_non_binding_981,0.376471,170,2,6,256,128,-0.8455867339007219
Dark,bHLH_1:26353633-26353882_reference_binding_2064,0.388235,170,2,11,583,484,-0.13804976026124385
Dark,bHLH_1:26414057-26414306_binding_63,0.447059,170,2,8,443,210,-0.9827756764918891
Dark,bHLH_1:26414057-26414306_non_binding_1528,0.482353,170,2,4,253,44,-2.324763821405874
Dark,bHLH_1:26414057-26414306_non_binding_690,0.482353,170,2,3,264,32,-2.833755545349822
Dark,bHLH_1:26414057-26414306_reference_binding_2059,0.488235,170,2,10,625,168,-1.9373123146727669
Dark,bHLH_1:26442822-26443071_non_binding_1604,0.388235,170,2,19,853,628,-0.3743978412862971
Dark,bHLH_1:26442822-26443071_non_binding_1700,0.388235,170,2,8,356,214,-0.5537830934777537
Dark,bHLH_1:26442822-26443071_reference_binding_2848,0.388235,170,2,12,510,385,-0.36268255242401665
Dark,bHLH_1:26446327-26446576_non_binding_1546,0.376471,170,2,6,206,100,-0.8756830032103924
Dark,bHLH_1:26446327-26446576_reference_binding_2818,0.382353,170,2,7,227,129,-0.8120285004560419
Dark,bHLH_1:26458351-26458600_binding_1334,0.323529,170,2,4,124,36,-1.9269283676955795
Dark,bHLH_1:26458351-26458600_binding_1342,0.335294,170,2,4,113,54,-0.993137704609413
Dark,bHLH_1:26458351-26458600_binding_258,0.341176,170,2,5,159,90,-0.7773130983030005
Dark,bHLH_1:26458351-26458600_reference_binding_2203,0.335294,170,2,6,294,155,-0.6698622512548593
Dark,bHLH_1:26477384-26477633_non_binding_869,0.264706,170,2,15,620,929,0.5634228827408287
Dark,bHLH_1:26477384-26477633_reference_binding_2615,0.276471,170,2,9,305,282,0.24520489621313843
Dark,bHLH_1:26478055-26478304_non_binding_727,0.447059,170,2,20,920,353,-1.3959938536814613
Dark,bHLH_1:26478055-26478304_reference_binding_2524,0.452941,170,2,16,755,259,-1.4645752096092406
Dark,bHLH_1:2651424-2651673_binding_1223,0.435294,170,2,3,89,51,-0.631335144535238
Dark,bHLH_1:2651424-2651673_non_binding_543,0.429412,170,2,2,70,37,-0.6830332039732767
Dark,bHLH_1:2651424-2651673_reference_binding_2376,0.435294,170,2,5,299,92,-1.594087208264038
Dark,bHLH_1:26527131-26527380_non_binding_986,0.441176,170,2,6,260,87,-1.5337870002399692
Dark,bHLH_1:26527131-26527380_reference_binding_2677,0.441176,170,2,10,358,103,-1.6152467591764785
Dark,bHLH_1:26541376-26541625_non_binding_545,0.429412,170,2,27,1233,10378,2.990399048898266
Dark,bHLH_1:26541376-26541625_reference_binding_2378,0.429412,170,2,18,740,4416,2.656785349287552
Dark,bHLH_1:26554281-26554530_non_binding_518,0.441176,170,2,5,146,56,-1.2691450071729231
Dark,bHLH_1:26554281-26554530_reference_binding_2351,0.447059,170,2,4,193,118,-0.6253388443883561
Dark,bHLH_1:26619299-26619548_binding_143,0.370588,170,2,10,336,122,-1.1049676068322976
Dark,bHLH_1:26619299-26619548_reference_binding_2127,0.364706,170,2,6,204,146,-0.26010165381644934
Dark,bHLH_1:26786404-26786653_binding_360,0.4,170,2,6,247,120,-1.1461388866600761
Dark,bHLH_1:26786404-26786653_reference_binding_2259,0.376471,170,2,8,258,91,-1.3402268022449655
Dark,bHLH_1:26797349-26797598_binding_1344,0.441176,170,2,6,353,295,-0.0957920947467572
Dark,bHLH_1:26797349-26797598_binding_1416,0.435294,170,2,3,148,82,-0.7647696195331456
Dark,bHLH_1:26797349-26797598_binding_1445,0.435294,170,2,8,449,255,-0.6697613446496753
Dark,bHLH_1:26797349-26797598_reference_binding_2779,0.452941,170,2,8,318,249,-0.41483745437265784
Dark,bHLH_1:26801722-26801971_non_binding_666,0.452941,170,2,21,756,4930,2.774316776170533
Dark,bHLH_1:26801722-26801971_reference_binding_2476,0.458824,170,2,14,656,3664,2.605747161465718
Dark,bHLH_1:2681349-2681598_non_binding_546,0.241176,170,2,12,414,772,0.9513681975347092
Dark,bHLH_1:2681349-2681598_reference_binding_2379,0.241176,170,2,5,202,261,0.2630350643991063
Dark,bHLH_1:2688826-2689075_binding_1001,0.429412,170,2,4,214,186,-0.10957606983386942
Dark,bHLH_1:2688826-2689075_non_binding_849,0.435294,170,2,6,326,356,0.19946127165642996
Dark,bHLH_1:2688826-2689075_reference_binding_2603,0.423529,170,2,3,90,68,-0.28742870428358513
Dark,bHLH_1:26908247-26908496_binding_1162,0.435294,170,2,18,730,969,0.3221042402237536
Dark,bHLH_1:26908247-26908496_binding_452,0.464706,170,2,13,631,632,0.01005386035437529
Dark,bHLH_1:26908247-26908496_reference_binding_2309,0.452941,170,2,8,398,319,-0.13619866696554225
Dark,bHLH_1:26909587-26909836_binding_388,0.288235,170,2,12,450,1422,1.7143979178951696
Dark,bHLH_1:26909587-26909836_reference_binding_2273,0.276471,170,2,9,365,4011,3.4938883081397427
Dark,bHLH_1:26914033-26914282_binding_250,0.388235,170,1,2,13,45,1.8823407319129803
Dark,bHLH_1:26914033-26914282_non_binding_1746,0.376471,170,2,6,123,492,2.117910734037813
Dark,bHLH_1:26914033-26914282_non_binding_759,0.388235,170,2,6,117,487,2.110570761883068
Dark,bHLH_1:26914033-26914282_reference_binding_2200,0.382353,170,2,3,86,315,1.854775317978808
Dark,bHLH_1:26917133-26917382_binding_1250,0.529412,170,2,7,250,173,-0.3393518565222896
Dark,bHLH_1:26917133-26917382_reference_binding_2753,0.535294,170,2,7,275,142,-0.6429994871185615
Dark,bHLH_1:26919730-26919979_binding_1260,0.476471,170,2,7,338,170,-0.9911013663472258
Dark,bHLH_1:26919730-26919979_binding_399,0.470588,170,2,7,269,192,-0.5690911167854082
Dark,bHLH_1:26919730-26919979_reference_binding_2278,0.482353,170,2,16,673,356,-0.9028214619867042
Dark,bHLH_1:26935493-26935742_binding_251,0.364706,170,2,6,256,56,-2.1466807997860196
Dark,bHLH_1:26935493-26935742_binding_392,0.352941,170,2,7,383,159,-1.3321482716545316
Dark,bHLH_1:26935493-26935742_reference_binding_2201,0.352941,170,2,4,237,57,-2.000807050523329
Dark,bHLH_1:27030008-27030257_non_binding_1541,0.435294,170,2,5,282,130,-0.9774471777600566
Dark,bHLH_1:27030008-27030257_reference_binding_2815,0.441176,170,2,8,430,142,-1.5887404437609494
Dark,bHLH_1:27037682-27037931_binding_157,0.370588,170,2,12,389,555,0.49793051178760883
Dark,bHLH_1:27037682-27037931_reference_binding_2138,0.376471,170,2,19,761,978,0.3137118881585764
Dark,bHLH_1:2704584-2704833_binding_180,0.429412,170,2,5,196,507,1.5292937668796966
Dark,bHLH_1:2704584-2704833_reference_binding_2152,0.452941,170,2,11,506,1295,1.3182004480033798
Dark,bHLH_1:27074582-27074831_binding_87,0.382353,170,2,2,77,17,-1.6468892302228033
Dark,bHLH_1:27074582-27074831_reference_binding_2082,0.405882,170,2,3,215,178,-0.31861334320899626
Dark,bHLH_1:27099252-27099501_non_binding_613,0.505882,170,2,6,194,66,-1.421360216921475
Dark,bHLH_1:27099252-27099501_reference_binding_2434,0.511765,170,2,2,33,16,-1.1418152525347622
Dark,bHLH_1:27169983-27170232_binding_447,0.541176,170,2,9,431,182,-1.0531326184368655
Dark,bHLH_1:27169983-27170232_reference_binding_2304,0.505882,170,2,15,664,965,0.5102760289430815
Dark,bHLH_1:27191160-27191409_binding_377,0.364706,170,2,18,792,2301,1.5929158327621424
Dark,bHLH_1:27191160-27191409_binding_434,0.364706,170,2,12,431,1619,2.0412960280301875
Dark,bHLH_1:27191160-27191409_reference_binding_2267,0.370588,170,2,18,561,1413,1.3720993923485936
Dark,bHLH_1:27199614-27199863_non_binding_1724,0.4,170,2,13,419,322,-0.518713225603956
Dark,bHLH_1:27199614-27199863_non_binding_702,0.405882,170,2,11,599,423,-0.5172902220548974
Dark,bHLH_1:27199614-27199863_reference_binding_2504,0.405882,170,2,9,326,226,-0.4586809667887354
Dark,bHLH_1:27227816-27228065_binding_1418,0.352941,170,2,4,122,63,-0.96453935785554
Dark,bHLH_1:27227816-27228065_binding_459,0.370588,170,2,6,241,196,-0.32628069391685344
Dark,bHLH_1:27227816-27228065_binding_494,0.358824,170,2,3,86,135,0.839247399860474
Dark,bHLH_1:27227816-27228065_reference_binding_2314,0.370588,170,2,4,174,199,0.22925069249696636
Dark,bHLH_1:27246726-27246975_non_binding_674,0.423529,170,2,14,428,265,-0.6951763228921204
Dark,bHLH_1:27246726-27246975_reference_binding_2482,0.423529,170,2,19,684,518,-0.5527821893718508
Dark,bHLH_1:27310174-27310423_non_binding_1600,0.3,170,2,10,277,397,0.5216245071039975
Dark,bHLH_1:27310174-27310423_non_binding_1947,0.288235,170,2,6,170,206,0.16943773068363
Dark,bHLH_1:27310174-27310423_non_binding_660,0.311765,170,2,11,277,405,0.4101780525033116
Dark,bHLH_1:27310174-27310423_reference_binding_2471,0.305882,170,2,5,92,192,0.9162295698404761
Dark,bHLH_1:27311026-27311275_non_binding_824,0.564706,170,2,19,694,3750,2.3540023527667606
Dark,bHLH_1:27311026-27311275_reference_binding_2589,0.558824,170,2,8,264,1600,2.4955800741692533
Dark,bHLH_1:27331905-27332154_non_binding_1748,0.464706,170,2,8,338,127,-1.518184513817126
Dark,bHLH_1:27331905-27332154_non_binding_1880,0.464706,170,2,18,1032,423,-1.3516660243384127
Dark,bHLH_1:27331905-27332154_non_binding_1882,0.470588,170,2,13,615,339,-1.0441406768621375
Dark,bHLH_1:27331905-27332154_non_binding_1966,0.458824,170,2,14,871,461,-0.991778055159399
Dark,bHLH_1:27331905-27332154_non_binding_1990,0.476471,170,2,15,814,378,-1.1746714005299084
Dark,bHLH_1:27331905-27332154_non_binding_865,0.464706,170,2,18,726,329,-1.1608118315917382
Dark,bHLH_1:27331905-27332154_reference_binding_2613,0.464706,170,2,10,564,372,-0.7289019390203576
Dark,bHLH_1:27340443-27340692_binding_211,0.376471,170,2,11,425,1162,1.3778225157033361
Dark,bHLH_1:27400606-27400855_non_binding_1915,0.258824,170,2,3,60,58,-0.3515917427354307
Dark,bHLH_1:27400606-27400855_reference_binding_2969,0.270588,170,2,1,22,44,0.9418101810372314
Dark,bHLH_1:27410052-27410301_non_binding_1652,0.405882,170,2,12,491,870,0.8399429610185627
Dark,bHLH_1:27410052-27410301_non_binding_1881,0.405882,170,2,24,1114,1275,0.251196192618746
Dark,bHLH_1:27410052-27410301_reference_binding_2870,0.411765,170,2,20,1010,2182,1.0501924000317842
Dark,bHLH_1:27441101-27441350_non_binding_1514,0.311765,170,2,8,417,125,-1.6921173251926636
Dark,bHLH_1:27441101-27441350_non_binding_1777,0.329412,170,2,3,176,54,-1.681918038115184
Dark,bHLH_1:27441101-27441350_non_binding_1905,0.323529,170,2,8,422,129,-1.7836520614494586
Dark,bHLH_1:27441101-27441350_reference_binding_2801,0.305882,170,2,4,131,65,-1.1686136054956737
Dark,bHLH_1:27506086-27506335_binding_311,0.435294,170,2,8,328,373,0.14430863582852763
Dark,bHLH_1:27506086-27506335_non_binding_558,0.452941,170,2,8,423,350,-0.26893692935409463
Dark,bHLH_1:27506086-27506335_non_binding_929,0.452941,170,2,8,305,282,0.02151337838264615
Dark,bHLH_1:27506086-27506335_reference_binding_2233,0.452941,170,2,7,256,194,-0.27052621700834145
Dark,bHLH_1:27532604-27532853_non_binding_569,0.3,170,2,6,223,234,0.06906946323726687
Dark,bHLH_1:27532604-27532853_reference_binding_2396,0.3,170,2,5,142,133,-0.055654324189057774
Dark,bHLH_1:2754544-2754793_non_binding_1930,0.311765,170,2,6,180,498,1.4226403775573988
Dark,bHLH_1:2754544-2754793_reference_binding_2972,0.305882,170,2,14,693,1539,1.1109543751759254
Dark,bHLH_1:27547161-27547410_non_binding_858,0.317647,170,2,18,568,767,0.3636910447409619
Dark,bHLH_1:27547161-27547410_reference_binding_2608,0.311765,170,2,5,289,260,-0.2456649643671048
Dark,bHLH_1:27603848-27604097_binding_478,0.435294,170,2,11,516,301,-0.8137545831348603
Dark,bHLH_1:27603848-27604097_reference_binding_2323,0.447059,170,2,14,551,513,-0.18857501105502497
Dark,bHLH_1:2760710-2760959_binding_1478,0.352941,170,2,15,569,1246,1.121810338785691
Dark,bHLH_1:2760710-2760959_reference_binding_2791,0.364706,170,2,13,242,318,0.4200738649888418
Dark,bHLH_1:27652966-27653215_binding_132,0.494118,170,2,14,766,301,-1.2504294029564211
Dark,bHLH_1:27652966-27653215_reference_binding_2118,0.488235,170,2,13,545,222,-1.332169571079153
Dark,bHLH_1:27679280-27679529_non_binding_588,0.417647,170,2,12,695,227,-1.4000275426443816
Dark,bHLH_1:27679280-27679529_reference_binding_2411,0.411765,170,1,1,14,17,0.17233660109371435
Dark,bHLH_1:27694174-27694423_binding_1076,0.505882,170,2,12,408,551,0.24803683485972206
Dark,bHLH_1:27694174-27694423_binding_1078,0.511765,170,2,17,817,1313,0.6335840288433823
Dark,bHLH_1:27694174-27694423_binding_1093,0.488235,170,2,8,288,196,-0.4864692789919555
Dark,bHLH_1:27694174-27694423_reference_binding_2710,0.5,170,2,8,257,204,-0.28370000151807756
